#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)CA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2010/11/03 02:10:42,732000,0.046
2010/11/03 02:10:42,732200,-0.012
2010/11/03 02:10:42,732400,-0.050
2010/11/03 02:10:42,732600,-0.058
2010/11/03 02:10:42,732800,0.014
2010/11/03 02:10:42,733000,0.058
2010/11/03 02:10:42,733200,0.054
2010/11/03 02:10:42,733400,0.040
2010/11/03 02:10:42,733600,0.030
2010/11/03 02:10:42,733800,0.036
2010/11/03 02:10:42,734000,0.014
2010/11/03 02:10:42,734200,-0.068
2010/11/03 02:10:42,734400,-0.012
2010/11/03 02:10:42,734600,0.048
2010/11/03 02:10:42,734800,-0.042
2010/11/03 02:10:42,735000,0.042
2010/11/03 02:10:42,735200,0.006
2010/11/03 02:10:42,735400,-0.058
2010/11/03 02:10:42,735600,0.026
2010/11/03 02:10:42,735800,0.042
2010/11/03 02:10:42,736000,-0.050
2010/11/03 02:10:42,736200,-0.062
2010/11/03 02:10:42,736400,0.010
2010/11/03 02:10:42,736600,-0.016
2010/11/03 02:10:42,736800,-0.022
2010/11/03 02:10:42,737000,0.032
2010/11/03 02:10:42,737200,0.022
2010/11/03 02:10:42,737400,-0.016
2010/11/03 02:10:42,737600,0.062
2010/11/03 02:10:42,737800,0.072
2010/11/03 02:10:42,738000,0.048
2010/11/03 02:10:42,738200,-0.024
2010/11/03 02:10:42,738400,-0.016
2010/11/03 02:10:42,738600,0.012
2010/11/03 02:10:42,738800,0.036
2010/11/03 02:10:42,739000,0.024
2010/11/03 02:10:42,739200,-0.002
2010/11/03 02:10:42,739400,-0.046
2010/11/03 02:10:42,739600,0.008
2010/11/03 02:10:42,739800,0.064
2010/11/03 02:10:42,740000,0.036
2010/11/03 02:10:42,740200,0.028
2010/11/03 02:10:42,740400,0.028
2010/11/03 02:10:42,740600,-0.038
2010/11/03 02:10:42,740800,-0.036
2010/11/03 02:10:42,741000,0.040
2010/11/03 02:10:42,741200,0.040
2010/11/03 02:10:42,741400,-0.004
2010/11/03 02:10:42,741600,-0.006
2010/11/03 02:10:42,741800,0.024
2010/11/03 02:10:42,742000,0.032
2010/11/03 02:10:42,742200,0.050
2010/11/03 02:10:42,742400,0.016
2010/11/03 02:10:42,742600,0.006
2010/11/03 02:10:42,742800,0.014
2010/11/03 02:10:42,743000,0.010
2010/11/03 02:10:42,743200,0.014
2010/11/03 02:10:42,743400,0.040
2010/11/03 02:10:42,743600,0.018
2010/11/03 02:10:42,743800,-0.008
2010/11/03 02:10:42,744000,-0.056
2010/11/03 02:10:42,744200,-0.066
2010/11/03 02:10:42,744400,-0.016
2010/11/03 02:10:42,744600,0.002
2010/11/03 02:10:42,744800,0.026
2010/11/03 02:10:42,745000,0.034
2010/11/03 02:10:42,745200,0.024
2010/11/03 02:10:42,745400,-0.010
2010/11/03 02:10:42,745600,-0.020
2010/11/03 02:10:42,745800,0.034
2010/11/03 02:10:42,746000,0.012
2010/11/03 02:10:42,746200,-0.034
2010/11/03 02:10:42,746400,-0.074
2010/11/03 02:10:42,746600,-0.046
2010/11/03 02:10:42,746800,0.002
2010/11/03 02:10:42,747000,0.060
2010/11/03 02:10:42,747200,0.086
2010/11/03 02:10:42,747400,0.040
2010/11/03 02:10:42,747600,-0.008
2010/11/03 02:10:42,747800,-0.016
2010/11/03 02:10:42,748000,0.012
2010/11/03 02:10:42,748200,0.030
2010/11/03 02:10:42,748400,0.006
2010/11/03 02:10:42,748600,-0.032
2010/11/03 02:10:42,748800,-0.032
2010/11/03 02:10:42,749000,-0.004
2010/11/03 02:10:42,749200,0.018
2010/11/03 02:10:42,749400,0.022
2010/11/03 02:10:42,749600,0.078
2010/11/03 02:10:42,749800,0.068
2010/11/03 02:10:42,750000,0.018
2010/11/03 02:10:42,750200,-0.008
2010/11/03 02:10:42,750400,0.066
2010/11/03 02:10:42,750600,0.034
2010/11/03 02:10:42,750800,-0.060
2010/11/03 02:10:42,751000,-0.004
2010/11/03 02:10:42,751200,0.088
2010/11/03 02:10:42,751400,0.000
2010/11/03 02:10:42,751600,-0.114
2010/11/03 02:10:42,751800,-0.042
2010/11/03 02:10:42,752000,0.064
2010/11/03 02:10:42,752200,0.096
2010/11/03 02:10:42,752400,0.034
2010/11/03 02:10:42,752600,-0.018
2010/11/03 02:10:42,752800,-0.074
2010/11/03 02:10:42,753000,-0.042
2010/11/03 02:10:42,753200,-0.002
2010/11/03 02:10:42,753400,0.050
2010/11/03 02:10:42,753600,0.060
2010/11/03 02:10:42,753800,0.030
2010/11/03 02:10:42,754000,-0.028
2010/11/03 02:10:42,754200,-0.026
2010/11/03 02:10:42,754400,0.016
2010/11/03 02:10:42,754600,0.042
2010/11/03 02:10:42,754800,0.016
2010/11/03 02:10:42,755000,0.006
2010/11/03 02:10:42,755200,-0.022
2010/11/03 02:10:42,755400,-0.010
2010/11/03 02:10:42,755600,0.032
2010/11/03 02:10:42,755800,0.020
2010/11/03 02:10:42,756000,-0.008
2010/11/03 02:10:42,756200,-0.024
2010/11/03 02:10:42,756400,0.036
2010/11/03 02:10:42,756600,0.006
2010/11/03 02:10:42,756800,-0.044
2010/11/03 02:10:42,757000,-0.022
2010/11/03 02:10:42,757200,0.040
2010/11/03 02:10:42,757400,0.042
2010/11/03 02:10:42,757600,0.004
2010/11/03 02:10:42,757800,-0.014
2010/11/03 02:10:42,758000,0.018
2010/11/03 02:10:42,758200,0.004
2010/11/03 02:10:42,758400,0.058
2010/11/03 02:10:42,758600,0.080
2010/11/03 02:10:42,758800,0.044
2010/11/03 02:10:42,759000,-0.004
2010/11/03 02:10:42,759200,-0.050
2010/11/03 02:10:42,759400,0.028
2010/11/03 02:10:42,759600,0.054
2010/11/03 02:10:42,759800,-0.002
2010/11/03 02:10:42,760000,-0.054
2010/11/03 02:10:42,760200,-0.042
2010/11/03 02:10:42,760400,0.026
2010/11/03 02:10:42,760600,-0.072
2010/11/03 02:10:42,760800,-0.078
2010/11/03 02:10:42,761000,0.080
2010/11/03 02:10:42,761200,0.132
2010/11/03 02:10:42,761400,0.054
2010/11/03 02:10:42,761600,-0.166
2010/11/03 02:10:42,761800,-0.164
2010/11/03 02:10:42,762000,0.010
2010/11/03 02:10:42,762200,0.154
2010/11/03 02:10:42,762400,0.146
2010/11/03 02:10:42,762600,-0.002
2010/11/03 02:10:42,762800,-0.132
2010/11/03 02:10:42,763000,-0.108
2010/11/03 02:10:42,763200,-0.026
2010/11/03 02:10:42,763400,0.102
2010/11/03 02:10:42,763600,0.152
2010/11/03 02:10:42,763800,0.082
2010/11/03 02:10:42,764000,-0.040
2010/11/03 02:10:42,764200,-0.114
2010/11/03 02:10:42,764400,-0.056
2010/11/03 02:10:42,764600,0.036
2010/11/03 02:10:42,764800,0.114
2010/11/03 02:10:42,765000,0.104
2010/11/03 02:10:42,765200,-0.024
2010/11/03 02:10:42,765400,-0.120
2010/11/03 02:10:42,765600,-0.124
2010/11/03 02:10:42,765800,-0.014
2010/11/03 02:10:42,766000,0.092
2010/11/03 02:10:42,766200,0.100
2010/11/03 02:10:42,766400,0.050
2010/11/03 02:10:42,766600,-0.068
2010/11/03 02:10:42,766800,-0.092
2010/11/03 02:10:42,767000,-0.014
2010/11/03 02:10:42,767200,0.086
2010/11/03 02:10:42,767400,0.100
2010/11/03 02:10:42,767600,0.046
2010/11/03 02:10:42,767800,-0.020
2010/11/03 02:10:42,768000,-0.102
2010/11/03 02:10:42,768200,-0.078
2010/11/03 02:10:42,768400,0.030
2010/11/03 02:10:42,768600,0.080
2010/11/03 02:10:42,768800,0.030
2010/11/03 02:10:42,769000,-0.040
2010/11/03 02:10:42,769200,-0.062
2010/11/03 02:10:42,769400,-0.032
2010/11/03 02:10:42,769600,0.010
2010/11/03 02:10:42,769800,0.064
2010/11/03 02:10:42,770000,0.040
2010/11/03 02:10:42,770200,-0.046
2010/11/03 02:10:42,770400,-0.066
2010/11/03 02:10:42,770600,-0.046
2010/11/03 02:10:42,770800,-0.090
2010/11/03 02:10:42,771000,-0.058
2010/11/03 02:10:42,771200,0.036
2010/11/03 02:10:42,771400,0.064
2010/11/03 02:10:42,771600,-0.030
2010/11/03 02:10:42,771800,-0.078
2010/11/03 02:10:42,772000,-0.102
2010/11/03 02:10:42,772200,0.006
2010/11/03 02:10:42,772400,0.182
2010/11/03 02:10:42,772600,0.130
2010/11/03 02:10:42,772800,0.006
2010/11/03 02:10:42,773000,-0.100
2010/11/03 02:10:42,773200,-0.112
2010/11/03 02:10:42,773400,-0.004
2010/11/03 02:10:42,773600,0.084
2010/11/03 02:10:42,773800,0.060
2010/11/03 02:10:42,774000,0.016
2010/11/03 02:10:42,774200,-0.036
2010/11/03 02:10:42,774400,-0.022
2010/11/03 02:10:42,774600,0.056
2010/11/03 02:10:42,774800,0.134
2010/11/03 02:10:42,775000,0.116
2010/11/03 02:10:42,775200,0.048
2010/11/03 02:10:42,775400,-0.022
2010/11/03 02:10:42,775600,-0.058
2010/11/03 02:10:42,775800,-0.034
2010/11/03 02:10:42,776000,0.000
2010/11/03 02:10:42,776200,0.034
2010/11/03 02:10:42,776400,0.048
2010/11/03 02:10:42,776600,0.018
2010/11/03 02:10:42,776800,-0.064
2010/11/03 02:10:42,777000,-0.092
2010/11/03 02:10:42,777200,-0.034
2010/11/03 02:10:42,777400,0.056
2010/11/03 02:10:42,777600,0.100
2010/11/03 02:10:42,777800,0.062
2010/11/03 02:10:42,778000,-0.016
2010/11/03 02:10:42,778200,-0.094
2010/11/03 02:10:42,778400,-0.076
2010/11/03 02:10:42,778600,0.018
2010/11/03 02:10:42,778800,0.056
2010/11/03 02:10:42,779000,0.038
2010/11/03 02:10:42,779200,-0.046
2010/11/03 02:10:42,779400,-0.084
2010/11/03 02:10:42,779600,-0.062
2010/11/03 02:10:42,779800,-0.022
2010/11/03 02:10:42,780000,0.030
2010/11/03 02:10:42,780200,0.032
2010/11/03 02:10:42,780400,-0.008
2010/11/03 02:10:42,780600,-0.110
2010/11/03 02:10:42,780800,-0.108
2010/11/03 02:10:42,781000,0.018
2010/11/03 02:10:42,781200,0.056
2010/11/03 02:10:42,781400,0.028
2010/11/03 02:10:42,781600,-0.014
2010/11/03 02:10:42,781800,-0.080
2010/11/03 02:10:42,782000,-0.112
2010/11/03 02:10:42,782200,0.000
2010/11/03 02:10:42,782400,0.112
2010/11/03 02:10:42,782600,0.176
2010/11/03 02:10:42,782800,0.068
2010/11/03 02:10:42,783000,-0.044
2010/11/03 02:10:42,783200,-0.078
2010/11/03 02:10:42,783400,-0.008
2010/11/03 02:10:42,783600,0.066
2010/11/03 02:10:42,783800,0.080
2010/11/03 02:10:42,784000,0.036
2010/11/03 02:10:42,784200,-0.002
2010/11/03 02:10:42,784400,-0.040
2010/11/03 02:10:42,784600,0.014
2010/11/03 02:10:42,784800,0.070
2010/11/03 02:10:42,785000,0.090
2010/11/03 02:10:42,785200,0.040
2010/11/03 02:10:42,785400,0.008
2010/11/03 02:10:42,785600,-0.024
2010/11/03 02:10:42,785800,-0.022
2010/11/03 02:10:42,786000,0.002
2010/11/03 02:10:42,786200,0.050
2010/11/03 02:10:42,786400,0.060
2010/11/03 02:10:42,786600,0.002
2010/11/03 02:10:42,786800,-0.086
2010/11/03 02:10:42,787000,-0.086
2010/11/03 02:10:42,787200,-0.016
2010/11/03 02:10:42,787400,0.024
2010/11/03 02:10:42,787600,0.036
2010/11/03 02:10:42,787800,0.034
2010/11/03 02:10:42,788000,-0.014
2010/11/03 02:10:42,788200,-0.028
2010/11/03 02:10:42,788400,-0.064
2010/11/03 02:10:42,788600,-0.004
2010/11/03 02:10:42,788800,0.002
2010/11/03 02:10:42,789000,-0.038
2010/11/03 02:10:42,789200,-0.024
2010/11/03 02:10:42,789400,-0.042
2010/11/03 02:10:42,789600,-0.008
2010/11/03 02:10:42,789800,-0.008
2010/11/03 02:10:42,790000,-0.020
2010/11/03 02:10:42,790200,-0.030
2010/11/03 02:10:42,790400,-0.010
2010/11/03 02:10:42,790600,-0.002
2010/11/03 02:10:42,790800,-0.036
2010/11/03 02:10:42,791000,-0.062
2010/11/03 02:10:42,791200,-0.002
2010/11/03 02:10:42,791400,0.018
2010/11/03 02:10:42,791600,0.028
2010/11/03 02:10:42,791800,0.012
2010/11/03 02:10:42,792000,-0.042
2010/11/03 02:10:42,792200,-0.034
2010/11/03 02:10:42,792400,-0.020
2010/11/03 02:10:42,792600,0.046
2010/11/03 02:10:42,792800,0.054
2010/11/03 02:10:42,793000,0.026
2010/11/03 02:10:42,793200,0.014
2010/11/03 02:10:42,793400,-0.018
2010/11/03 02:10:42,793600,0.008
2010/11/03 02:10:42,793800,0.062
2010/11/03 02:10:42,794000,0.052
2010/11/03 02:10:42,794200,0.062
2010/11/03 02:10:42,794400,0.012
2010/11/03 02:10:42,794600,0.008
2010/11/03 02:10:42,794800,0.046
2010/11/03 02:10:42,795000,0.042
2010/11/03 02:10:42,795200,0.040
2010/11/03 02:10:42,795400,-0.032
2010/11/03 02:10:42,795600,-0.002
2010/11/03 02:10:42,795800,0.024
2010/11/03 02:10:42,796000,-0.004
2010/11/03 02:10:42,796200,0.018
2010/11/03 02:10:42,796400,0.028
2010/11/03 02:10:42,796600,0.042
2010/11/03 02:10:42,796800,0.016
2010/11/03 02:10:42,797000,-0.040
2010/11/03 02:10:42,797200,0.006
2010/11/03 02:10:42,797400,0.012
2010/11/03 02:10:42,797600,0.060
2010/11/03 02:10:42,797800,0.004
2010/11/03 02:10:42,798000,-0.030
2010/11/03 02:10:42,798200,-0.020
2010/11/03 02:10:42,798400,-0.026
2010/11/03 02:10:42,798600,0.040
2010/11/03 02:10:42,798800,0.040
2010/11/03 02:10:42,799000,0.036
2010/11/03 02:10:42,799200,0.018
2010/11/03 02:10:42,799400,-0.022
2010/11/03 02:10:42,799600,0.004
2010/11/03 02:10:42,799800,-0.012
2010/11/03 02:10:42,800000,-0.020
2010/11/03 02:10:42,800200,-0.008
2010/11/03 02:10:42,800400,-0.048
2010/11/03 02:10:42,800600,-0.064
2010/11/03 02:10:42,800800,-0.034
2010/11/03 02:10:42,801000,0.062
2010/11/03 02:10:42,801200,0.060
2010/11/03 02:10:42,801400,-0.012
2010/11/03 02:10:42,801600,0.008
2010/11/03 02:10:42,801800,0.054
2010/11/03 02:10:42,802000,0.024
2010/11/03 02:10:42,802200,-0.012
2010/11/03 02:10:42,802400,-0.008
2010/11/03 02:10:42,802600,0.024
2010/11/03 02:10:42,802800,-0.028
2010/11/03 02:10:42,803000,-0.058
2010/11/03 02:10:42,803200,-0.028
2010/11/03 02:10:42,803400,0.018
2010/11/03 02:10:42,803600,0.068
2010/11/03 02:10:42,803800,0.040
2010/11/03 02:10:42,804000,0.000
2010/11/03 02:10:42,804200,-0.010
2010/11/03 02:10:42,804400,0.002
2010/11/03 02:10:42,804600,-0.010
2010/11/03 02:10:42,804800,-0.016
2010/11/03 02:10:42,805000,0.018
2010/11/03 02:10:42,805200,-0.016
2010/11/03 02:10:42,805400,-0.046
2010/11/03 02:10:42,805600,-0.034
2010/11/03 02:10:42,805800,0.032
2010/11/03 02:10:42,806000,0.090
2010/11/03 02:10:42,806200,0.042
2010/11/03 02:10:42,806400,-0.024
2010/11/03 02:10:42,806600,-0.048
2010/11/03 02:10:42,806800,-0.008
2010/11/03 02:10:42,807000,0.030
2010/11/03 02:10:42,807200,-0.024
2010/11/03 02:10:42,807400,-0.046
2010/11/03 02:10:42,807600,-0.006
2010/11/03 02:10:42,807800,0.040
2010/11/03 02:10:42,808000,-0.004
2010/11/03 02:10:42,808200,-0.010
2010/11/03 02:10:42,808400,0.010
2010/11/03 02:10:42,808600,0.002
2010/11/03 02:10:42,808800,-0.040
2010/11/03 02:10:42,809000,-0.026
2010/11/03 02:10:42,809200,0.004
2010/11/03 02:10:42,809400,-0.006
2010/11/03 02:10:42,809600,0.012
2010/11/03 02:10:42,809800,-0.016
2010/11/03 02:10:42,810000,-0.078
2010/11/03 02:10:42,810200,-0.026
2010/11/03 02:10:42,810400,0.020
2010/11/03 02:10:42,810600,-0.014
2010/11/03 02:10:42,810800,-0.078
2010/11/03 02:10:42,811000,0.008
2010/11/03 02:10:42,811200,0.044
2010/11/03 02:10:42,811400,-0.058
2010/11/03 02:10:42,811600,-0.106
2010/11/03 02:10:42,811800,-0.016
2010/11/03 02:10:42,812000,0.066
2010/11/03 02:10:42,812200,0.004
2010/11/03 02:10:42,812400,-0.088
2010/11/03 02:10:42,812600,-0.064
2010/11/03 02:10:42,812800,-0.004
2010/11/03 02:10:42,813000,0.032
2010/11/03 02:10:42,813200,0.026
2010/11/03 02:10:42,813400,-0.004
2010/11/03 02:10:42,813600,-0.018
2010/11/03 02:10:42,813800,-0.014
2010/11/03 02:10:42,814000,-0.054
2010/11/03 02:10:42,814200,-0.060
2010/11/03 02:10:42,814400,-0.008
2010/11/03 02:10:42,814600,0.048
2010/11/03 02:10:42,814800,-0.002
2010/11/03 02:10:42,815000,-0.062
2010/11/03 02:10:42,815200,-0.020
2010/11/03 02:10:42,815400,0.002
2010/11/03 02:10:42,815600,0.022
2010/11/03 02:10:42,815800,0.076
2010/11/03 02:10:42,816000,-0.046
2010/11/03 02:10:42,816200,-0.056
2010/11/03 02:10:42,816400,0.032
2010/11/03 02:10:42,816600,0.040
2010/11/03 02:10:42,816800,-0.022
2010/11/03 02:10:42,817000,-0.038
2010/11/03 02:10:42,817200,0.012
2010/11/03 02:10:42,817400,0.032
2010/11/03 02:10:42,817600,0.068
2010/11/03 02:10:42,817800,0.062
2010/11/03 02:10:42,818000,0.002
2010/11/03 02:10:42,818200,-0.020
2010/11/03 02:10:42,818400,-0.018
2010/11/03 02:10:42,818600,0.028
2010/11/03 02:10:42,818800,0.050
2010/11/03 02:10:42,819000,0.014
2010/11/03 02:10:42,819200,0.008
2010/11/03 02:10:42,819400,0.016
2010/11/03 02:10:42,819600,0.040
2010/11/03 02:10:42,819800,-0.022
2010/11/03 02:10:42,820000,-0.058
2010/11/03 02:10:42,820200,0.006
2010/11/03 02:10:42,820400,0.000
2010/11/03 02:10:42,820600,-0.084
2010/11/03 02:10:42,820800,-0.022
2010/11/03 02:10:42,821000,0.102
2010/11/03 02:10:42,821200,0.108
2010/11/03 02:10:42,821400,-0.058
2010/11/03 02:10:42,821600,-0.178
2010/11/03 02:10:42,821800,-0.122
2010/11/03 02:10:42,822000,0.020
2010/11/03 02:10:42,822200,0.134
2010/11/03 02:10:42,822400,0.072
2010/11/03 02:10:42,822600,-0.096
2010/11/03 02:10:42,822800,-0.064
2010/11/03 02:10:42,823000,-0.060
2010/11/03 02:10:42,823200,0.004
2010/11/03 02:10:42,823400,0.096
2010/11/03 02:10:42,823600,0.074
2010/11/03 02:10:42,823800,0.066
2010/11/03 02:10:42,824000,-0.030
2010/11/03 02:10:42,824200,-0.126
2010/11/03 02:10:42,824400,-0.120
2010/11/03 02:10:42,824600,0.034
2010/11/03 02:10:42,824800,0.128
2010/11/03 02:10:42,825000,-0.002
2010/11/03 02:10:42,825200,-0.090
2010/11/03 02:10:42,825400,-0.086
2010/11/03 02:10:42,825600,-0.038
2010/11/03 02:10:42,825800,0.090
2010/11/03 02:10:42,826000,0.098
2010/11/03 02:10:42,826200,0.050
2010/11/03 02:10:42,826400,-0.028
2010/11/03 02:10:42,826600,-0.046
2010/11/03 02:10:42,826800,-0.010
2010/11/03 02:10:42,827000,0.016
2010/11/03 02:10:42,827200,0.072
2010/11/03 02:10:42,827400,0.076
2010/11/03 02:10:42,827600,0.004
2010/11/03 02:10:42,827800,-0.060
2010/11/03 02:10:42,828000,-0.068
2010/11/03 02:10:42,828200,0.010
2010/11/03 02:10:42,828400,0.046
2010/11/03 02:10:42,828600,0.054
2010/11/03 02:10:42,828800,0.026
2010/11/03 02:10:42,829000,-0.014
2010/11/03 02:10:42,829200,-0.046
2010/11/03 02:10:42,829400,-0.046
2010/11/03 02:10:42,829600,0.026
2010/11/03 02:10:42,829800,0.066
2010/11/03 02:10:42,830000,-0.040
2010/11/03 02:10:42,830200,-0.112
2010/11/03 02:10:42,830400,-0.030
2010/11/03 02:10:42,830600,0.012
2010/11/03 02:10:42,830800,-0.026
2010/11/03 02:10:42,831000,0.024
2010/11/03 02:10:42,831200,0.098
2010/11/03 02:10:42,831400,0.038
2010/11/03 02:10:42,831600,-0.032
2010/11/03 02:10:42,831800,-0.088
2010/11/03 02:10:42,832000,-0.074
2010/11/03 02:10:42,832200,-0.018
2010/11/03 02:10:42,832400,0.056
2010/11/03 02:10:42,832600,0.028
2010/11/03 02:10:42,832800,-0.084
2010/11/03 02:10:42,833000,-0.116
2010/11/03 02:10:42,833200,-0.084
2010/11/03 02:10:42,833400,0.014
2010/11/03 02:10:42,833600,0.076
2010/11/03 02:10:42,833800,0.078
2010/11/03 02:10:42,834000,0.044
2010/11/03 02:10:42,834200,-0.012
2010/11/03 02:10:42,834400,-0.042
2010/11/03 02:10:42,834600,0.016
2010/11/03 02:10:42,834800,0.084
2010/11/03 02:10:42,835000,0.062
2010/11/03 02:10:42,835200,-0.018
2010/11/03 02:10:42,835400,-0.058
2010/11/03 02:10:42,835600,-0.058
2010/11/03 02:10:42,835800,0.004
2010/11/03 02:10:42,836000,0.038
2010/11/03 02:10:42,836200,0.052
2010/11/03 02:10:42,836400,0.034
2010/11/03 02:10:42,836600,-0.014
2010/11/03 02:10:42,836800,-0.044
2010/11/03 02:10:42,837000,-0.050
2010/11/03 02:10:42,837200,0.014
2010/11/03 02:10:42,837400,0.072
2010/11/03 02:10:42,837600,0.118
2010/11/03 02:10:42,837800,0.058
2010/11/03 02:10:42,838000,-0.058
2010/11/03 02:10:42,838200,-0.068
2010/11/03 02:10:42,838400,0.028
2010/11/03 02:10:42,838600,0.092
2010/11/03 02:10:42,838800,0.072
2010/11/03 02:10:42,839000,0.024
2010/11/03 02:10:42,839200,-0.012
2010/11/03 02:10:42,839400,-0.014
2010/11/03 02:10:42,839600,0.036
2010/11/03 02:10:42,839800,0.064
2010/11/03 02:10:42,840000,0.072
2010/11/03 02:10:42,840200,0.070
2010/11/03 02:10:42,840400,-0.058
2010/11/03 02:10:42,840600,-0.162
2010/11/03 02:10:42,840800,-0.100
2010/11/03 02:10:42,841000,0.040
2010/11/03 02:10:42,841200,0.082
2010/11/03 02:10:42,841400,-0.004
2010/11/03 02:10:42,841600,-0.068
2010/11/03 02:10:42,841800,-0.024
2010/11/03 02:10:42,842000,0.050
2010/11/03 02:10:42,842200,0.156
2010/11/03 02:10:42,842400,0.176
2010/11/03 02:10:42,842600,0.144
2010/11/03 02:10:42,842800,0.000
2010/11/03 02:10:42,843000,-0.112
2010/11/03 02:10:42,843200,-0.124
2010/11/03 02:10:42,843400,-0.014
2010/11/03 02:10:42,843600,0.072
2010/11/03 02:10:42,843800,0.038
2010/11/03 02:10:42,844000,-0.154
2010/11/03 02:10:42,844200,-0.154
2010/11/03 02:10:42,844400,0.166
2010/11/03 02:10:42,844600,0.286
2010/11/03 02:10:42,844800,0.274
2010/11/03 02:10:42,845000,0.078
2010/11/03 02:10:42,845200,0.014
2010/11/03 02:10:42,845400,-0.010
2010/11/03 02:10:42,845600,-0.022
2010/11/03 02:10:42,845800,-0.042
2010/11/03 02:10:42,846000,-0.122
2010/11/03 02:10:42,846200,-0.044
2010/11/03 02:10:42,846400,0.048
2010/11/03 02:10:42,846600,0.048
2010/11/03 02:10:42,846800,0.030
2010/11/03 02:10:42,847000,0.104
2010/11/03 02:10:42,847200,0.176
2010/11/03 02:10:42,847400,0.114
2010/11/03 02:10:42,847600,0.006
2010/11/03 02:10:42,847800,-0.050
2010/11/03 02:10:42,848000,-0.094
2010/11/03 02:10:42,848200,-0.058
2010/11/03 02:10:42,848400,0.014
2010/11/03 02:10:42,848600,0.032
2010/11/03 02:10:42,848800,0.012
2010/11/03 02:10:42,849000,-0.046
2010/11/03 02:10:42,849200,-0.048
2010/11/03 02:10:42,849400,0.042
2010/11/03 02:10:42,849600,0.162
2010/11/03 02:10:42,849800,0.154
2010/11/03 02:10:42,850000,0.024
2010/11/03 02:10:42,850200,-0.044
2010/11/03 02:10:42,850400,-0.062
2010/11/03 02:10:42,850600,-0.076
2010/11/03 02:10:42,850800,-0.104
2010/11/03 02:10:42,851000,-0.124
2010/11/03 02:10:42,851200,-0.042
2010/11/03 02:10:42,851400,0.030
2010/11/03 02:10:42,851600,0.014
2010/11/03 02:10:42,851800,-0.004
2010/11/03 02:10:42,852000,0.016
2010/11/03 02:10:42,852200,0.052
2010/11/03 02:10:42,852400,0.076
2010/11/03 02:10:42,852600,0.042
2010/11/03 02:10:42,852800,0.024
2010/11/03 02:10:42,853000,-0.032
2010/11/03 02:10:42,853200,-0.032
2010/11/03 02:10:42,853400,-0.020
2010/11/03 02:10:42,853600,-0.004
2010/11/03 02:10:42,853800,0.048
2010/11/03 02:10:42,854000,0.036
2010/11/03 02:10:42,854200,-0.006
2010/11/03 02:10:42,854400,0.010
2010/11/03 02:10:42,854600,0.052
2010/11/03 02:10:42,854800,0.088
2010/11/03 02:10:42,855000,0.046
2010/11/03 02:10:42,855200,0.012
2010/11/03 02:10:42,855400,-0.006
2010/11/03 02:10:42,855600,-0.040
2010/11/03 02:10:42,855800,-0.066
2010/11/03 02:10:42,856000,-0.068
2010/11/03 02:10:42,856200,-0.002
2010/11/03 02:10:42,856400,0.022
2010/11/03 02:10:42,856600,-0.006
2010/11/03 02:10:42,856800,0.018
2010/11/03 02:10:42,857000,0.052
2010/11/03 02:10:42,857200,0.088
2010/11/03 02:10:42,857400,0.082
2010/11/03 02:10:42,857600,0.044
2010/11/03 02:10:42,857800,-0.018
2010/11/03 02:10:42,858000,-0.086
2010/11/03 02:10:42,858200,-0.062
2010/11/03 02:10:42,858400,-0.058
2010/11/03 02:10:42,858600,0.016
2010/11/03 02:10:42,858800,0.030
2010/11/03 02:10:42,859000,0.006
2010/11/03 02:10:42,859200,-0.054
2010/11/03 02:10:42,859400,-0.052
2010/11/03 02:10:42,859600,0.028
2010/11/03 02:10:42,859800,-0.006
2010/11/03 02:10:42,860000,-0.016
2010/11/03 02:10:42,860200,-0.028
2010/11/03 02:10:42,860400,-0.094
2010/11/03 02:10:42,860600,-0.080
2010/11/03 02:10:42,860800,-0.072
2010/11/03 02:10:42,861000,0.034
2010/11/03 02:10:42,861200,-0.088
2010/11/03 02:10:42,861400,0.080
2010/11/03 02:10:42,861600,0.112
2010/11/03 02:10:42,861800,-0.016
2010/11/03 02:10:42,862000,-0.002
2010/11/03 02:10:42,862200,-0.094
2010/11/03 02:10:42,862400,0.026
2010/11/03 02:10:42,862600,0.124
2010/11/03 02:10:42,862800,-0.044
2010/11/03 02:10:42,863000,-0.112
2010/11/03 02:10:42,863200,-0.050
2010/11/03 02:10:42,863400,0.022
2010/11/03 02:10:42,863600,0.012
2010/11/03 02:10:42,863800,0.036
2010/11/03 02:10:42,864000,0.042
2010/11/03 02:10:42,864200,-0.066
2010/11/03 02:10:42,864400,-0.058
2010/11/03 02:10:42,864600,0.010
2010/11/03 02:10:42,864800,0.028
2010/11/03 02:10:42,865000,0.080
2010/11/03 02:10:42,865200,0.008
2010/11/03 02:10:42,865400,0.030
2010/11/03 02:10:42,865600,-0.014
2010/11/03 02:10:42,865800,-0.030
